"timestamp","deposits_rate","mortgage_value","mortgage_rate","gdp_deflator","gdp_annual_growth","balance_trade","balance_trade_growth","eurrub","usdrub","rentincrease","average_provision_of_build_contract","micex","micex_rgbi_tr","micex_cbi_tr"
2011-06-01,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.1999,27.9436,40.8571428571429,5.65,1650.68,131.53,202.42
2011-06-02,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.3761,27.9116,40.8571428571429,5.65,1658.39,131.44,202.42
2011-06-03,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.8813,27.8085,40.8571428571429,5.65,1633.02,131.56,202.42
2011-06-04,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.8813,27.8085,40.8571428571429,5.65,1633.02,131.56,200.45
2011-06-05,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.8813,27.8085,40.8571428571429,5.65,1633.02,131.56,201.68
2011-06-06,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.6352,27.8239,40.8571428571429,5.65,1633.49,131.58,202.86
2011-06-07,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.6861,27.717,40.8571428571429,5.65,1662.71,131.66,204.65
2011-06-08,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.5086,27.7344,40.8571428571429,5.65,1664.83,131.6,204.65
2011-06-09,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.3061,27.7359,40.8571428571429,5.65,1692.34,131.75,205.46
2011-06-10,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2107,27.9785,40.8571428571429,5.65,1683.96,131.79,203.2
2011-06-11,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2107,27.9785,40.8571428571429,5.65,1683.96,131.79,203.2
2011-06-12,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2107,27.9785,40.8571428571429,5.65,1683.96,131.79,205.82
2011-06-13,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.1957,27.9863,40.8571428571429,5.65,1683.96,131.79,205.82
2011-06-14,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2807,27.8342,40.8571428571429,5.65,1681.66,131.86,203.55
2011-06-15,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,39.8609,28.0667,40.8571428571429,5.65,1678.82,131.79,203.56
2011-06-16,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,39.8945,28.1665,40.8571428571429,5.65,1671.1,131.63,203.59
2011-06-17,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.0946,28.0526,40.8571428571429,5.65,1645.82,131.62,203.64
2011-06-18,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.0946,28.0526,40.8571428571429,5.65,1645.82,131.62,203.64
2011-06-19,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.0946,28.0526,40.8571428571429,5.65,1645.82,131.62,203.64
2011-06-20,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.1787,28.0951,40.8571428571429,5.65,1626.14,131.53,203.67
2011-06-21,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2293,27.9195,40.8571428571429,5.65,1635.38,131.6,203.71
2011-06-22,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.2704,27.9371,40.8571428571429,5.65,1640.13,131.63,203.79
2011-06-23,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.122,28.2788,40.8571428571429,5.65,1607.91,131.55,203.85
2011-06-24,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.037,28.2478,40.8571428571429,5.65,1633.99,131.57,203.89
2011-06-25,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.037,28.2478,40.8571428571429,5.65,1633.99,131.57,203.89
2011-06-26,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.037,28.2478,40.8571428571429,5.65,1633.99,131.57,203.89
2011-06-27,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.3471,28.2377,40.8571428571429,5.65,1626.95,131.5,204.08
2011-06-28,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.3516,28.11,40.8571428571429,5.65,1651.5,131.67,204.06
2011-06-29,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.3538,27.929,40.8571428571429,5.65,1660,131.78,204.11
2011-06-30,4.2,204872,12.16,86.721,0.045037137,16.761,18.7,40.4956,27.8693,40.8571428571429,5.65,1666.59,131.9,204.12
2011-07-01,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.3691,27.8175,43.3471428571428,5.76,1698.1,132.19,204.12
2011-07-02,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.3691,27.8175,43.3471428571428,5.76,1698.1,132.19,196.72
2011-07-03,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.3691,27.8175,43.3471428571428,5.76,1698.1,132.19,196.72
2011-07-04,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.4022,27.7991,43.3471428571428,5.76,1706.12,132.27,200.53
2011-07-05,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.3036,27.8554,43.3471428571428,5.76,1709.99,132.29,200.53
2011-07-06,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.104,27.985,43.3471428571428,5.76,1705.41,132.5,202.93
2011-07-07,4,265304,12.09,86.721,0.045037137,17.19,10.1,40.0462,27.9112,43.3471428571428,5.76,1740.53,132.74,204.8
2011-07-08,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.9259,27.9881,43.3471428571428,5.76,1724.57,133.03,204.8
2011-07-09,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.9259,27.9881,43.3471428571428,5.76,1724.57,133.03,205.51
2011-07-10,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.9259,27.9881,43.3471428571428,5.76,1724.57,133.03,203.27
2011-07-11,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.6327,28.2144,43.3471428571428,5.76,1701.48,132.62,205.38
2011-07-12,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.6429,28.2961,43.3471428571428,5.76,1705.92,132.46,205.89
2011-07-13,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.6861,28.0544,43.3471428571428,5.76,1714.19,132.63,205.24
2011-07-14,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8086,28.1284,43.3471428571428,5.76,1715.49,132.74,205.32
2011-07-15,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7235,28.0728,43.3471428571428,5.76,1714.6,132.78,205.39
2011-07-16,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7235,28.0728,43.3471428571428,5.76,1714.6,132.78,205.39
2011-07-17,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7235,28.0728,43.3471428571428,5.76,1714.6,132.78,205.39
2011-07-18,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.6682,28.1981,43.3471428571428,5.76,1687.63,132.8,205.53
2011-07-19,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7334,28.0571,43.3471428571428,5.76,1700.13,132.83,205.56
2011-07-20,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7741,28.0065,43.3471428571428,5.76,1701.37,132.86,205.62
2011-07-21,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8887,27.7447,43.3471428571428,5.76,1729,132.81,205.65
2011-07-22,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8934,27.7703,43.3471428571428,5.76,1728.84,132.89,205.74
2011-07-23,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8934,27.7703,43.3471428571428,5.76,1728.84,132.89,205.74
2011-07-24,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8934,27.7703,43.3471428571428,5.76,1728.84,132.89,205.74
2011-07-25,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8249,27.7068,43.3471428571428,5.76,1726.93,132.97,205.89
2011-07-26,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.8849,27.5101,43.3471428571428,5.76,1722.11,133,205.96
2011-07-27,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.5512,27.5348,43.3471428571428,5.76,1706.28,132.98,206.07
2011-07-28,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.4835,27.5961,43.3471428571428,5.76,1720.38,132.92,206.05
2011-07-29,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7187,27.6119,43.3471428571428,5.76,1705.18,133.03,206.16
2011-07-30,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7187,27.6119,43.3471428571428,5.76,1705.18,133.03,206.16
2011-07-31,4,265304,12.09,86.721,0.045037137,17.19,10.1,39.7187,27.6119,43.3471428571428,5.76,1705.18,133.03,206.16
2011-08-01,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,39.5768,27.7956,42.33,5.76,1725.1,133.29,206.16
2011-08-02,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,39.5177,27.8255,42.33,5.76,1713.25,133.46,196.81
2011-08-03,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,39.8625,27.8744,42.33,5.76,1655.36,133.49,196.81
2011-08-04,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,39.8571,28.1366,42.33,5.76,1620.68,133.13,200.6
2011-08-05,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,40.3308,28.3321,42.33,5.76,1587,132.46,200.6
2011-08-06,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,40.3308,28.3321,42.33,5.76,1587,132.46,203.04
2011-08-07,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,40.3308,28.3321,42.33,5.76,1587,132.46,204.95
2011-08-08,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.1782,28.9566,42.33,5.76,1499.79,132.28,206.2
2011-08-09,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,42.4484,29.8781,42.33,5.76,1497.81,130.7,205.69
2011-08-10,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,42.3499,29.8256,42.33,5.76,1431.41,131.57,205.69
2011-08-11,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.9322,29.4888,42.33,5.76,1438.91,130.95,205.34
2011-08-12,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.4201,29.101,42.33,5.76,1470.56,131.2,205.98
2011-08-13,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.4201,29.101,42.33,5.76,1470.56,131.2,205.98
2011-08-14,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.4201,29.101,42.33,5.76,1470.56,131.2,205.98
2011-08-15,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.3422,28.6299,42.33,5.76,1510.69,131.54,204.71
2011-08-16,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.3192,28.6758,42.33,5.76,1481.18,131.46,204.85
2011-08-17,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.5787,28.791,42.33,5.76,1509.19,131.72,205.07
2011-08-18,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.6833,29.0988,42.33,5.76,1452.83,131.62,205.17
2011-08-19,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7681,29.0048,42.33,5.76,1438.74,131.16,204.78
2011-08-20,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7681,29.0048,42.33,5.76,1438.74,131.16,204.78
2011-08-21,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7681,29.0048,42.33,5.76,1438.74,131.16,204.78
2011-08-22,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.87,29.1005,42.33,5.76,1443.93,131.31,204.91
2011-08-23,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7537,28.9525,42.33,5.76,1444.11,131.45,204.92
2011-08-24,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7409,28.9506,42.33,5.76,1461.62,131.29,204.96
2011-08-25,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.5769,28.9342,42.33,5.76,1442.51,131.13,204.96
2011-08-26,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7114,28.8082,42.33,5.76,1458.84,131.08,204.84
2011-08-27,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7114,28.8082,42.33,5.76,1458.84,131.08,204.84
2011-08-28,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7114,28.8082,42.33,5.76,1458.84,131.08,204.84
2011-08-29,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.7637,28.792,42.33,5.76,1512.36,131.34,205.04
2011-08-30,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.6961,28.9127,42.33,5.76,1514.1,131.54,205.09
2011-08-31,4.1,323275,11.84,86.721,0.045037137,15.459,10.1,41.5207,28.8287,42.33,5.76,1546.05,131.57,205.42
2011-09-01,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4014,28.9655,46.2942857142857,5.76,1551.58,131.45,205.42
2011-09-02,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4302,29.1651,46.2942857142857,5.76,1515.89,131.55,196.89
2011-09-03,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4302,29.1651,46.2942857142857,5.76,1515.89,131.55,198.24
2011-09-04,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4302,29.1651,46.2942857142857,5.76,1515.89,131.55,198.24
2011-09-05,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.5902,29.4625,46.2942857142857,5.76,1492.83,131.19,198.24
2011-09-06,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.5031,29.6676,46.2942857142857,5.76,1499.7,131.24,203.16
2011-09-07,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4596,29.4833,46.2942857142857,5.76,1546.52,131.28,203.16
2011-09-08,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.2839,29.6304,46.2942857142857,5.76,1556.46,131.41,205.19
2011-09-09,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.1192,30.0495,46.2942857142857,5.76,1518.22,131.33,205.75
2011-09-10,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.1192,30.0495,46.2942857142857,5.76,1518.22,131.33,205.75
2011-09-11,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.1192,30.0495,46.2942857142857,5.76,1518.22,131.33,205.46
2011-09-12,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.2856,30.3381,46.2942857142857,5.76,1493.19,131.3,205.99
2011-09-13,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.4451,30.2323,46.2942857142857,5.76,1498.16,131.19,205.94
2011-09-14,4,386388,11.92,86.721,0.045037137,15.386,10.1,41.7872,30.4699,46.2942857142857,5.76,1504.92,131.03,205.93
2011-09-15,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.1656,30.41,46.2942857142857,5.76,1525.28,130.5,205.8
2011-09-16,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.1544,30.5518,46.2942857142857,5.76,1511.5,130.44,205.73
2011-09-17,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.1544,30.5518,46.2942857142857,5.76,1511.5,130.44,205.73
2011-09-18,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.1544,30.5518,46.2942857142857,5.76,1511.5,130.44,205.73
2011-09-19,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.6944,31.2841,46.2942857142857,5.76,1493.19,129.84,205.8
2011-09-20,4,386388,11.92,86.721,0.045037137,15.386,10.1,42.9244,31.375,46.2942857142857,5.76,1519.95,129.36,205.54
2011-09-21,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.1669,31.4041,46.2942857142857,5.76,1507.25,129.55,205.46
2011-09-22,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.3568,32.0984,46.2942857142857,5.76,1389.43,128.72,205.12
2011-09-23,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.2046,32.0776,46.2942857142857,5.76,1327.19,127.39,204.45
2011-09-24,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.2046,32.0776,46.2942857142857,5.76,1327.19,127.39,204.45
2011-09-25,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.2046,32.0776,46.2942857142857,5.76,1327.19,127.39,204.45
2011-09-26,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.6354,32.404,46.2942857142857,5.76,1346.86,126.35,204.26
2011-09-27,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.0939,31.6992,46.2942857142857,5.76,1380.42,126.84,204.13
2011-09-28,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.19,31.715,46.2942857142857,5.76,1377.87,128.19,203.82
2011-09-29,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.3974,31.9553,46.2942857142857,5.76,1407.71,128.26,204.4
2011-09-30,4,386388,11.92,86.721,0.045037137,15.386,10.1,43.2804,32.184,46.2942857142857,5.76,1366.54,128.65,204.21
2011-10-01,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.2804,32.184,44.3228571428571,5.96,1366.54,128.65,204.21
2011-10-02,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.2804,32.184,44.3228571428571,5.96,1366.54,128.65,196.94
2011-10-03,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.2109,32.5662,44.3228571428571,5.96,1344.66,127.6,198.22
2011-10-04,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.4353,32.7211,44.3228571428571,5.96,1267.77,126.69,198.22
2011-10-05,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.334,32.5551,44.3228571428571,5.96,1265.67,126.61,201.82
2011-10-06,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.3501,32.3778,44.3228571428571,5.96,1318.29,127.41,203.29
2011-10-07,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.0438,32.3443,44.3228571428571,5.96,1351.42,127.9,203.29
2011-10-08,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.0438,32.3443,44.3228571428571,5.96,1351.42,127.9,205.03
2011-10-09,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.0438,32.3443,44.3228571428571,5.96,1351.42,127.9,205.03
2011-10-10,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.1144,31.5611,44.3228571428571,5.96,1380.86,128.27,203.43
2011-10-11,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.0199,31.545,44.3228571428571,5.96,1364.06,128.43,205.47
2011-10-12,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.9585,31.1048,44.3228571428571,5.96,1396.51,128.61,205.47
2011-10-13,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.8987,31.211,44.3228571428571,5.96,1388.77,128.34,204.18
2011-10-14,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.7476,30.8775,44.3228571428571,5.96,1431.92,128.34,204.28
2011-10-15,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.7476,30.8775,44.3228571428571,5.96,1431.92,128.34,204.28
2011-10-16,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.7476,30.8775,44.3228571428571,5.96,1431.92,128.34,204.28
2011-10-17,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.5819,30.9135,44.3228571428571,5.96,1403.05,128.49,204.36
2011-10-18,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.8112,31.1585,44.3228571428571,5.96,1425.24,128.05,204.35
2011-10-19,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.7579,31.0175,44.3228571428571,5.96,1420.5,128.24,204.42
2011-10-20,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.1762,31.51,44.3228571428571,5.96,1418.85,128.12,204.24
2011-10-21,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.094,31.0985,44.3228571428571,5.96,1447.01,128.16,204.16
2011-10-22,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.094,31.0985,44.3228571428571,5.96,1447.01,128.16,204.16
2011-10-23,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,43.094,31.0985,44.3228571428571,5.96,1447.01,128.16,204.16
2011-10-24,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.5538,30.5906,44.3228571428571,5.96,1482.81,128.37,204.36
2011-10-25,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.4726,30.5077,44.3228571428571,5.96,1462.17,128.62,204.36
2011-10-26,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.4584,30.6963,44.3228571428571,5.96,1499.79,128.77,204.24
2011-10-27,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.3777,29.9142,44.3228571428571,5.96,1525.52,129.71,204.61
2011-10-28,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.1308,29.8082,44.3228571428571,5.96,1526.57,130.05,204.88
2011-10-29,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.1308,29.8082,44.3228571428571,5.96,1526.57,130.05,204.88
2011-10-30,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.1308,29.8082,44.3228571428571,5.96,1526.57,130.05,204.88
2011-10-31,4.5,452674,11.57,86.721,0.045037137,17.199,18.1,42.1035,30.2417,44.3228571428571,5.96,1498.6,129.52,204.95
2011-11-01,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.1307,30.8002,46.4414285714286,5.96,1456.29,128.87,195.3
2011-11-02,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.0619,30.6878,46.4414285714286,5.96,1488.86,128.94,197.01
2011-11-03,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.1304,30.4739,46.4414285714286,5.96,1501.18,129.07,198.22
2011-11-04,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.2258,30.6876,46.4414285714286,5.96,1501.18,129.07,200.8
2011-11-05,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.2258,30.6876,46.4414285714286,5.96,1501.18,129.07,201.74
2011-11-06,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.2258,30.6876,46.4414285714286,5.96,1501.18,129.07,201.74
2011-11-07,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.9603,30.5278,46.4414285714286,5.96,1521.01,129.18,205.1
2011-11-08,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.8098,30.3183,46.4414285714286,5.96,1520.88,129.26,204.65
2011-11-09,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.5749,30.5775,46.4414285714286,5.96,1470.8,129.33,204.65
2011-11-10,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.6725,30.642,46.4414285714286,5.96,1489.58,128.93,203.81
2011-11-11,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7451,30.2868,46.4414285714286,5.96,1484.97,129.01,205.46
2011-11-12,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7451,30.2868,46.4414285714286,5.96,1484.97,129.01,205.46
2011-11-13,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7451,30.2868,46.4414285714286,5.96,1484.97,129.01,205.46
2011-11-14,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.6026,30.5404,46.4414285714286,5.96,1484.38,129.13,205.54
2011-11-15,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.4993,30.6889,46.4414285714286,5.96,1487.84,128.81,205.47
2011-11-16,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.5018,30.7313,46.4414285714286,5.96,1483.24,128.79,205.46
2011-11-17,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.6634,30.8204,46.4414285714286,5.96,1475.32,128.64,205.63
2011-11-18,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7129,30.858,46.4414285714286,5.96,1460.56,128.55,205.83
2011-11-19,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7129,30.858,46.4414285714286,5.96,1460.56,128.55,205.83
2011-11-20,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7129,30.858,46.4414285714286,5.96,1460.56,128.55,205.83
2011-11-21,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.1571,31.1629,46.4414285714286,5.96,1390.56,128.39,205.72
2011-11-22,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.9731,31.0915,46.4414285714286,5.96,1401.91,128.36,205.79
2011-11-23,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,42.0603,31.5076,46.4414285714286,5.96,1404.26,128.19,205.82
2011-11-24,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.9918,31.4819,46.4414285714286,5.96,1392.75,128.21,205.65
2011-11-25,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7488,31.5213,46.4414285714286,5.96,1410.84,128.11,205.56
2011-11-26,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7488,31.5213,46.4414285714286,5.96,1410.84,128.11,205.56
2011-11-27,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.7488,31.5213,46.4414285714286,5.96,1410.84,128.11,205.56
2011-11-28,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.8274,31.38,46.4414285714286,5.96,1466.22,128.27,205.65
2011-11-29,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.6806,31.241,46.4414285714286,5.96,1454.67,128.41,205.24
2011-11-30,5.5,521529,11.74,86.721,0.045037137,17.629,18.1,41.2842,30.6995,46.4414285714286,5.96,1499.62,128.74,205.55
2011-12-01,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4311,30.7371,45.6814285714286,5.96,1505.27,129.17,195.37
2011-12-02,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4221,30.9472,45.6814285714286,5.96,1505.77,129.39,195.37
2011-12-03,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4221,30.9472,45.6814285714286,5.96,1505.77,129.39,195.37
2011-12-04,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4221,30.9472,45.6814285714286,5.96,1505.77,129.39,200.85
2011-12-05,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.5812,30.887,45.6814285714286,5.96,1517.89,129.49,201.74
2011-12-06,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,42.0419,31.3649,45.6814285714286,5.96,1457.9,129.58,201.74
2011-12-07,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.8612,31.2797,45.6814285714286,5.96,1448.39,129.66,205.14
2011-12-08,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.9322,31.473,45.6814285714286,5.96,1456.36,129.52,204.42
2011-12-09,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,42.0944,31.491,45.6814285714286,5.96,1396.28,129.32,205.9
2011-12-10,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,42.0944,31.491,45.6814285714286,5.96,1396.28,129.32,203.86
2011-12-11,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,42.0944,31.491,45.6814285714286,5.96,1396.28,129.32,203.86
2011-12-12,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.7533,31.661,45.6814285714286,5.96,1349.96,129.14,205.9
2011-12-13,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4947,31.6916,45.6814285714286,5.96,1378.56,129.01,206.12
2011-12-14,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.3546,31.8814,45.6814285714286,5.96,1372.42,128.93,206.3
2011-12-15,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.4385,31.846,45.6814285714286,5.96,1393.61,128.92,205.81
2011-12-16,5.7,596508,11.4,86.721,0.045037137,19.066,18.1,41.6553,31.9842,45.6814285714286,5.96,1383.42,128.9,206.37
